200,5,5,error: OutOfMemory,19.986,6195400,error: OutOfMemory,26.738,6290420,37
200,5,5,,5.306,234952,,51.678,1251540,38
200,5,5,,5.989,115300,,19.105,542960,39
200,5,5,,8.470,584456,,18.148,882676,40
200,5,5,,1.196,211968,,72.179,2741964,41
200,5,5,,4.513,205828,,46.828,1153476,42
200,5,5,,30.673,254604,,161.065,2124708,43
200,5,5,,6.565,205048,error: OutOfMemory,52.991,6149180,44
200,5,5,,1.001,206700,,9.464,531180,45
200,5,5,,2.641,436632,,39.993,1219832,46
200,5,5,,5.200,121652,,13.562,747572,47
200,5,5,,8.973,191164,error: OutOfMemory,428.959,6578312,48
200,5,5,,3.066,112196,TIMEOUT of 1200s,1200.083179950714,2826616,49
200,5,5,,3.175,126628,,29.430,981980,50
200,5,5,,1.738,36152,,9.162,410040,51
200,5,5,,2.242,236724,,10.614,536864,52
200,5,5,,1180.363,3515028,,35.688,1188692,53
200,5,5,,3.251,211824,,161.699,3363760,54
200,5,5,,1.995,44232,error: OutOfMemory,12.751,6525756,56
200,5,5,,1.641,221520,,11.113,701352,57
200,5,5,,6.724,219024,,147.377,1156036,58
200,5,5,,4.231,220224,,61.111,997728,59
200,5,5,,2.624,404084,,26.383,909356,60
200,5,5,,21.885,382528,,56.319,1350496,61
200,5,5,,2.415,77752,,30.075,520736,62
200,5,5,,2.817,239400,,38.682,920792,63
200,5,5,,1.855,116464,TIMEOUT of 1200s,1200.0373492240906,1268920,64
200,5,5,,2.423,237332,,18.143,990160,65
200,5,5,,1.731,229920,,20.816,797036,66
200,5,5,,8.549,216984,,54.677,1102956,67
200,5,5,,2.756,77444,,50.399,937960,68
200,5,5,,2.206,136576,,28.711,805020,69
200,5,5,,2.431,236176,,45.304,888012,70
200,5,5,,1.438,42708,,33.534,887100,71
200,5,5,,1.169,117252,,18.488,669764,72
200,5,5,,4.952,242144,,25.937,1011192,73
200,5,5,error: OutOfMemory,28.799,5076592,,444.883,1422152,74
200,5,5,,1.957,111504,,13.913,703940,75
200,5,5,,0.011,1564,,0.023,1268,76
200,5,5,,2.075,117240,,8.773,539504,77
